lead_sponsor,study_completion_year,NCTId,eudraCT,study_type,status_simplified,has_results_or_publications,has_results_or_publications_within_1y,has_results_or_publications_within_3y,sponsor,sponsor_normalized,ror,_merge,ror_simple
Assistance Publique - Hôpitaux de Paris,2020.0,NCT02555111,2015-001190-40,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT02554838,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT02539771,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT02538575,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2017.0,NCT02510846,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2018.0,NCT02505100,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT02498691,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT02494531,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2018.0,NCT02494505,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2018.0,NCT02477007,2015-001458-14,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT02472054,2014-005585-30,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2015.0,NCT02471976,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT02471937,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT02460588,2015-000492-27,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT01777347,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2009.0,NCT00554892,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT02955992,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT02906761,2016-000739-42,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2010.0,NCT00279149,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2008.0,NCT00190333,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT04344379,2020-001273-73,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2022.0,NCT03947151,2018-000049-38,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT03919279,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2022.0,NCT03919266,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT04442087,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT03874546,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT04133688,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT04399863,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT03837093,2018-004123-37,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT04366856,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT04363749,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2022.0,NCT04358133,2019-003091-39,Interventional,Completed,False,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT04345991,2020-001246-18,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT04341584,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2023.0,NCT04335942,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT04334850,2020-001324-33,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2022.0,NCT04322435,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT04306328,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2020.0,NCT03757871,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT03754569,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT03732690,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT03730584,2018-003334-33,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT03706599,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT03683212,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2021.0,NCT03655730,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2022.0,NCT03634098,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT03250728,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2015.0,NCT00624260,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT00623740,2007-002041-20,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT01293019,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2017.0,NCT01285921,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT01284049,2010-022893-15,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2017.0,NCT01278199,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT01259752,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT01243697,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2010.0,NCT01242566,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT01241383,2010-021452-26,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT01209247,,Interventional,Completed,True,False,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2017.0,NCT01207037,,Interventional,Completed,True,True,True,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2015.0,NCT01197053,2010-019541-26,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2015.0,NCT01197040,2009-011170-15,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT01195818,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT01193816,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT01185730,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2016.0,NCT01181154,2008-008255-42,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT01176929,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2019.0,NCT01171430,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT01168063,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2014.0,NCT01167491,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT01160666,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2011.0,NCT01153776,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT01150331,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2010.0,NCT01150318,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2013.0,NCT01146197,,Interventional,Completed,True,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
Assistance Publique - Hôpitaux de Paris,2012.0,NCT01146158,,Interventional,Completed,False,False,False,Assistance Publique - Hôpitaux de Paris,Assistance Publique – Hôpitaux de Paris,https://ror.org/00pg5jh14,both,00pg5jh14
