statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟥,NCT01577394,,2016,Oculomotor Recording in the Contribution to the Early Differential Diagnosis of Dementia With Lewy Bodies and Alzheimer's Disease,OculoMacl,False,False
🟩,NCT02325297,,2016,"""Impacts of the Letter of Condolence to the Bereaved Families Experience After a Death in ICU "" - Study Famirea 22",Famirea 22,True,True
🟩,NCT01679912,,2016,Hereditary Angioedema : Interest From the Use of a Call Center During the Attacks.,SOS AOH,True,True
🟧,NCT01648738,,2016,"Effectiveness of a Short, Intensive and Standardised Spa Therapy for Subacute and Chronic Low Back Pain on Return to Work for Patients in Sick Leave From 4 to 24 Weeks Duration : a Randomized Controlled Trial Using a Modified Zelen Method",ITILO,False,True
🟥,NCT00780299,,2016,Hemodynamic Efficiency of an Hemodialysis Treatment With High Permeability (HDHP) During the Early Period of Post-resuscitation Shock,Hyperdia,False,False
🟥,,2008-006489-27,2016,"Prévention par une héparine de bas poids moléculaire, l'enoxaparine, des complications maternelles et périnatale chez les patientes ayant un antécédent de prééclampsie sévère avant 34 semaines d'aménorrhée: Essai contrôlé randomisé multicentrique.",HEPEPE,False,False
🟥,NCT01432613,,2016,Diagnostic Accuracy of Whole Body Magnetic Resonance Imaging in Inflammatory Myopathies,DARWIM,False,False
🟩,NCT00478842,,2016,Treatment of Gilles de la Tourette Syndrome by Bilateral Stimulation of the Internal Part of the Globus PALLIDUS,STIC,True,True
🟥,NCT01947322,,2016,Haploidentical NK-cell Infusion in Bad Prognosis AML Patients: Evaluation of Feasibility and Antitumoral Effect,NK,False,False
🟥,NCT01487317,,2016,"A Randomized, Double-blind, Placebo-controlled Study of an Acetylcholinesterase Inhibitor in the Management of Delirium in Hospitalized Patients Aged 75 Years and Over",confuriv,False,False
🟥,,2007-004485-40,2016,"Etude prospective, multicentrique contrôlée vs placebo, randomisée, en double insu comparant la protéine C activée, les faibles doses de corticoïdes et leur association dans le traitement du choc septique. Etude APPROCHS",,False,False
🟥,NCT01557413,,2016,Randomised Study Between Intramedullary Locking Nails and Locking Plates for Treatment of Proximal Humerus Fractures in Patients After 40-year-old,HUMERUS,False,False
🟥,NCT01185730,,2016,Evaluation of Prognostic Factors and Therapeutic Targets in Pulmonary Arterial Hypertension,EFORT,False,False
🟥,NCT01038817,,2016,Evaluation of the Impact of Fluoride Vanish Application in Dental Prevention Among Institutionalised Elderly People,VERNIS,False,False
🟥,NCT01181154,,2016,"Rituximab in Adult's Warm Auto-Immune Hemolytic Anemia : a Phase III, Double-bind, Randomised Placebo-controlled Trial",RAHIA,False,False
🟥,NCT01732172,,2016,Study of the Prevalence of a Chronic Inflammatory Condition of the Male Genital Tract at a Distance and Urethritis Following.,URIS,False,False
🟥,NCT01325025,,2016,"Study of the Natural History of Cerebral White Matter Involvement in Metachromatic Leukodystrophy, Using High-field MRI and Diffusion Tensor Imaging",HCIT-MLD,False,False
🟥,NCT01807403,,2016,"Comparison of the Efficacy of Subthalamic Nucleus, Caudate Nucleus and Nucleus Accumbens Electric Stimulation in Severe and Resistant Obsessive-compulsive Disorder.",PRESTOC2,False,False
🟥,NCT02876445,,2016,Assessment Study on Family Burden in Overall Care of Patient With Huntington Disease,PHRI-HD,False,False
🟥,,2006-005163-26,2016,Etude de phase 3 comparant une chimiothérapie d'induction séquentielle systématique à une chimiothérapie d'induction séquentielle conditionnelle chez des patients atteints d'une Leucémie Aigüe Myéloïde du groupe CBF,CBF 2006,False,False
🟥,NCT01748084,,2016,Evaluation of Rituximab in Systemic Sclerosis Associated Polyarthritis,RECOVER,False,False
🟩,NCT00562289,,2016,Closure of Patent Foramen Ovale or Anticoagulants Versus Antiplatelet Therapy to Prevent Stroke Recurrence,CLOSE,True,True
🟥,NCT01483768,,2016,Evaluation of the Impact of Bariatric Surgery by Sleeve Gastrectomy on Iron Intestinal Absorption in Morbidly Obese Patients,FORBES,False,False
🟥,NCT01609361,,2016,Benefit of Rehabilitation Program in Colorectal Laparoscopic Surgery,REHAB,False,False
🟥,NCT00632567,,2016,Anal Incontinence After Delivery. Secondary Prevention With Caesarean Section.,EPIC,False,False
🟥,NCT02106169,,2016,Impact of the Therapeutic Education on the Quality of Life of the Child From 8 to 12 Years Old (and His Family) Suffering of Food Allergy IgE-mediated.,EducAA,False,False
🟥,NCT01688349,,2016,Comparative Study of Subcutaneous and Visceral Adipose Tissue in Patients Affected by Cushing Syndrome Versus 2 Controls Population,LIPOCUSH,False,False
🟩,NCT01588795,,2016,Renal Denervation in Patients With Diabetic Nephropathy and Persistent Proteinuria,DERENEDIAB,True,True
🟧,NCT01654731,,2016,"Multicenter, Randomized, Double-blind Placebo Controlled Trial of Bezafibrate for the Treatment of Primary Biliary Cirrhosis in Patients With Incomplete Response to Ursodesoxycholic Acid Therapy.",BEZURSO,False,True
🟥,NCT01189448,,2016,"Multicenter, Randomized Clinical Trial to Compare the Efficacy and Tolerance of Prenatal Therapy With Pyrimethamine + Sulfadiazine vs Spiramycine to Reduce Vertical Transmission of Toxoplasma Gondii Following Primary Infection in Pregnancy",TOXOGEST,False,False
🟧,NCT02105155,,2016,Non-inferiority and Tolerance of Conversion From Prograf® to Advagraf® at D7 Versus D90 After Liver Transplantation,Conversion,False,True
🟩,NCT01932190,,2016,"Artificial Kidney Initiation in Kidney Injury, a Multicenter Randomised Trial",AKIKI,True,True
🟥,NCT01862289,,2016,Prevalence of Hyperventilation Syndrome in Difficult Asthmatics Uncontrolled Despite a Daily Maximal Doses of Inhaled Treatment,PRESH,False,False
🟥,NCT01854801,,2016,Evaluation of a Specialized Therapeutic Care of Patients Presenting an Idiopathic Environmental Intolerance Attributed to Electromagnetic Fields,IEI-CEM,False,False
🟥,NCT01284049,,2016,"Study in Adults on HPN Who Have Developed PNALD Comparing Equivalent Doses of Two Lipid Emulsions: OMEGAVEN 10%®, Enriched in n-3 EFA, and a Standard Lipid Emulsion, Intralipid 20%® Not Enriched in n-3 EFA + Vitamin E Supplement",MEGANORM,False,False
🟥,NCT01208792,,2017,Auto-immunity and Prognosis of Pulmonary Arterial Hypertension,Auto-HTAP,False,False
🟥,NCT01834833,,2017,Consultation at 8 Days to Reduce Hospitalisations in Heart Failure Patient.,CHIC,False,False
🟥,NCT02738918,,2017,Belatacept (Nulojix) in Renal Transplant Recipient With Mild Immunologic Risk Factor: a Pilot Prospective Study,BELACOR,False,False
🟧,NCT01959087,,2017,Single Port Colic Laparoscopic Surgery - THE TRUE TRIAL,TRUE,False,True
🟥,NCT01291433,,2017,Randomized Clinical Trial Evaluating Combined Pentoxifylline-tocopherol-clodronate vs Placebo in Radiation-induced Brachial Plexopathy: the PENTOCLO Trial,PENTOCLO,False,False
🟧,NCT02374749,,2017,COmorbidities and EDucation in SpondyloArthritis Study (COMEDSPA) Evaluation of Standardized Follow-up in Axial Spondyloarthritis,COMEDSPA,False,True
🟧,NCT02659033,,2017,Impact of the Choice of 3rd Generation Cephalosporins on the Emergence of Resistance in the Microbiota Intestinal.,CEREMI,False,True
🟥,NCT02020382,,2017,Evaluation of the Diagnostic Value of microRNAs for Inflammatory Bowel Disease,MicroMICI,False,False
🟩,NCT01916018,,2017,Phenotype and Genotype Analysis in Congenital Hypothyroidism Due to Thyroid Dysgenesis. The Use of Genetic Analysis in the Early Care of Children With Thyroid Dysgenesis,HYPOTYGEN,True,True
🟩,NCT01724827,,2017,Ceramic Versus Composite in the Treatment by Inlays or Onlays of Posterior Teeth Affected by Tooth Substance Loss : a Multicenter Randomized Controlled Trial,CECOIA,True,True
🟥,NCT02305303,,2017,Impact of an Intensive Care Unit Diary on Long-term Quality of Life After Severe Trauma,Qualitrau,False,False
🟥,NCT02333305,,2017,Evolution of Albumin on AOA1 Patients Supplemented With Coenzyme Q10,AOA1,False,False
🟥,NCT01872754,,2017,Randomized and Single Blind Study Comparing Remifentanil Sedation Versus Propofol for Performing Bronchial Fibroscopies Under Intravenous Anesthesia,REVPRO,False,False
🟥,NCT02694458,,2017,Comparison of Two Dosage Adjustment Strategies of Vancomycin in Children,OPTIBAYE,False,False
🟧,NCT03095586,,2017,Interpretation of Health News Items Reporting Results of Randomized Controlled Trials With or Without Spin: A Randomized Controlled Trial Among English-speaking Patients,,False,True
🟩,NCT02265458,,2017,Musical Intervention in the ICU: Effect on Tolerance and Acceptance of Non-invasive Ventilation,Mus-IRA,True,True
🟥,NCT02597322,,2017,"An Open-label, Non-randomized, Multicenter, Two Stage Designed Phase II Study of Axitinib for Downstaging Large Renal Tumors Not Primarily Suitable for Partial Nephrectomy (AXIPAN)",AXIPAN,False,False
🟧,NCT02686060,,2017,In-line Filtration to Reduce Systemic Inflammatory Response Syndrome in Babies Born Very prEtErm,FRISBEE,False,True
🟥,NCT02325362,,2017,"Single Center, Double-blind, Randomized, Placebo-controlled, Two-period/Two-treatment Crossover, Proof-of-mechanism Study Investigating the Effect of Miglustat on the Nasal Potential Difference in Adult Patients With Cystic Fibrosis Homozygous for the F508del Mutation",MIGLUSTAT-CF,False,False
🟥,NCT02134899,,2017,An Open-labelled Multicenter Randomized Study on the Efficacy of Everolimus in Reducing Total Native Kidney Volume in Kidney Transplanted Patients With Autosomal Dominant Polycystic Kidney Disease,EVERKYSTE,False,False
🟧,NCT03094078,,2017,Interpretation of Health News Items Reporting Results of Pre-clinical Studies With or Without Spin: A Randomized Controlled Trial Among English-speaking Patients,,False,True
🟥,NCT01278199,,2017,A Multicentric Randomized Trial Comparing the Bronchial Artery Embolization Combined With Medical Measures and the Medical Measures Alone in the Treatment of Non-severe Acute Hemoptysis of Mild-to-moderate Abundance,ARTEMHYS,False,False
🟩,NCT01772394,,2017,Cognitive Remediation Therapy Effectiveness in Anorexia Nervosa: a Multicenter Randomized Clinical Study,TreCogAM,True,True
🟥,NCT01944150,,2017,"Interest of the Association of Two Complementary Techniques, Hypnosis and Transcutaneous Electrical Nerve Stimulation in the Treatment of Chronic Non-cancer Pain, Nociceptive and / or Neuropathic Pain: Randomized Trial",HYPTENS,False,False
🟩,NCT02084433,,2017,Comparison of Intraosseous Anaesthesia Using a Computerized System (QuickSleeper) to Conventional Anesthesia,QUICK,True,True
🟧,NCT01805453,,2017,"Angiotensin II Receptor Blockers, Steroids and Radiotherapy in Glioblastoma- A Randomized Multicenter Trial",ASTER,False,True
🟥,NCT01732146,,2017,Phase III Study of Efficacy of High Dose Erythropoietin to Prevent Hypoxic-ischemic Encephalopathy Sequelae in Term Newborn,Neurepo,False,False
🟧,NCT02080754,,2017,Sellick Maneuver Evaluation in Rapid Sequence Induction of General Anesthesia Non Inferiority Trial,IRIS,False,True
🟩,NCT02739451,,2017,A Randomised Controlled Trial of High-Flow Nasal Oxygen Versus Standard Oxygen Therapy in Critically Ill Immunocompromised Patients,HIGH,True,True
🟥,NCT02134171,,2017,Identification of Early Predictive Factors of Cardiac and Cerebral Involvement in Thrombotic Microangiopathies,MATRISK,False,False
🟥,NCT01490476,,2017,"A Single Arm, Single Center, Phase II Trial of RAD001 as Monotherapy in the Treatment of Neurofibromatosis Type 2 - Related Vestibular Schwannoma",AFINF2,False,False
🟥,NCT01966510,,2017,A Prospective Phase II Study to Evaluate Cord Blood Transplantation in Patients With Advanced Lymphoid Malignancies.,LYMPHCORD,False,False
🟩,NCT02327026,,2017,Initial Airway Management in Patients With Out-of-Hospital Cardiac Arrest: Tracheal Intubation vs. Bag-valve-mask Ventilation - CAAM STUDY,CAAM,True,True
🟥,NCT01747967,,2017,Immune Biomarkers of Residual Beta-cell Mass in Type 1 Diabetes,IMMADIAB,False,False
🟥,NCT02330952,,2017,Efficacy and Safety of Oral Corticosteroids for the Treatment of Acute Exacerbations of COPD in General Practice,BECOMEG,False,False
🟧,NCT02097797,,2017,Impact of Fecal transPlantAtion on MiCrobotia and hosT in Crohn's Disease,IMPACT-Crohn,False,True
🟥,NCT02856165,,2017,High-flow Nasal Oxygen Therapy (Optiflow) in Hospitalized Infant With Moderate-to-severe Bronchiolitis: Multicentric Randomized Controlled Trial,BRONCHOPTI,False,False
🟥,NCT02287792,,2017,Effect of 18-FDG PET/CT Imaging on Clinical Decision Making During the Acute Phase of Infective Endocarditis: a Multicenter Prospective Impact Study,TEPvENDO,False,False
🟧,NCT01343953,,2017,A Prospective Phase II Study to Evaluate Cord Blood Transplantation in Inherited or Acquired Severe Aplastic Anemia Refractory or in Relapse After Immunosuppressive Therapy,APCORD,False,True
🟥,NCT02619565,,2017,Prognostic Value of Recurrent Mutations in a Prospective Cohort of Myelodysplasia and Secondary Acute Myeloid Leukemias,MDS04,False,False
🟩,NCT02375919,,2017,The Pulmonary Embolism Rule Out Criteria (PERC) Rule to Exclude the Diagnosis of Pulmonary Embolism in Emergency Low Risk Patients: a Non-inferiority Randomized Controlled Trial,PROPER,True,True
🟩,NCT01731431,,2017,Multicenter Randomized Trial of Non-inferiority Between Glyburide and Insulin for the Treatment of Gestational Diabetes,INDAO,True,True
🟥,NCT01862120,,2017,Induction of Regulatory T Cells for the Treatment of Recently Diagnosed Type 1 Diabetes: Dose Finding Study of the Lowest Active Dose of IL-2 in Children,DFIL2-Child,False,False
🟥,NCT02034864,,2017,Comparison of the Effectiveness of 2 Manual Therapies on Functional Outcome in Sub-acute and Chronic Non-specific Low Back Pain at 3 Months : a Randomised Controlled Trial,LC OSTEO,False,False
🟥,NCT01285921,,2017,Functional Link Between Hippocampal and Vestibular Systems: a Pilot Study in Epilepsy Surgery Principal Investigator: Elizabeth VITTE,HIPPOCAMPE,False,False
🟥,NCT01671917,,2017,Evaluation of an Educational Program Associated With Exercises (EDEX) Before Total Knee Arthroplasty,EDEX,False,False
🟥,NCT01806883,,2017,"Evaluation of the Effects of Rehabilitation Using the ""Wii"" on Upper Limb Kinematics in Chronic Stroke Patients.",WII,False,False
🟩,NCT01470703,,2017,Extracorporeal Membrane Oxygenation(ECMO) for Severe Acute Respiratory Distress Syndrome (ARDS),EOLIA,True,True
🟥,NCT02325310,,2017,Search for the Measles Vaccine Virus Excretion in Breast Milk of Breastfeeding Women After Postpartum Vaccination With a Combined Measles-mumps-rubella (MMR) Vaccine,BREMEAVAC,False,False
🟥,NCT02510846,,2017,Impact of an Intensive Multimodal Educative Program on Behavioral Disorders of Patients With Profound Multiple Disabilities and on the Quality of Life and Feelings of Caregivers,TDCHandi,False,False
🟥,NCT02041676,,2017,Evaluating the Impact of Chest Physiotherapy Technique Increasing Inspiratory Flow on Weaning From Non Invasive Ventilation (KVNI) Pilot Study,KVNI,False,False
🟩,NCT01207037,,2017,Study of Prognostic Factors of Acute Splenic Sequestration in a Cohort of Sickle Cell Disease (SCD) Children Diagnosed at Birth,SSADREPA,True,True
🟩,NCT02648568,,2017,Does Hypnosis Improve Severe Sleepwalking ?,HYPNOSOM,True,True
🟥,NCT02414126,,2017,"Evaluation of Breathing, Sleep and the Effects of Continuous Positive Airway Pressure During Wakefulness in Children With Heart Failure",IC-E-PPC,False,False
🟥,NCT00632645,,2017,"Neuroleptic and Huntington Disease. Comparison of : Olanzapine, la Tetrabenazine and Tiapride. A Multicentric, Randomised, Controlled Study.",NEUROHD,False,False
🟧,NCT02424474,,2017,"Fetal Aneuploidies Screening (21,18 and 13) by Cell Free Fetal DNA Analysis. Pilot Study in Low Risk Population and Pregnant Women After in Vitro Fertilisation (IFV)",DEPOSA,False,True
